"STATEFP,C,2","COUNTYFP,C,3","TRACTCE,C,6","BLKGRPCE,C,1","GEOID,C,12","NAMELSAD,C,13","MTFCC,C,5","FUNCSTAT,C,1","ALAND,N,14,0","AWATER,N,14,0","INTPTLAT,C,11","INTPTLON,C,12","in_region,N,2,1"
26,091,061500,4,260910615004,Block Group 4,G5030,S,759061,0,+41.8981632,-084.0564970,0
26,091,060500,1,260910605001,Block Group 1,G5030,S,66940728,61050,+41.9553057,-084.1845301,0
26,091,060800,2,260910608002,Block Group 2,G5030,S,878528,0,+41.9981190,-083.9501748,0
26,127,010300,3,261270103003,Block Group 3,G5030,S,97445270,668823,+43.5461855,-086.2966678,0
26,021,010400,2,260210104002,Block Group 2,G5030,S,29895141,735365,+42.1207509,-086.2412972,0
26,021,021000,1,260210210001,Block Group 1,G5030,S,602046,0,+41.8233021,-086.2298985,0
26,021,021300,4,260210213004,Block Group 4,G5030,S,577834,0,+41.9522173,-086.3421401,1
26,091,060402,1,260910604021,Block Group 1,G5030,S,45500946,949091,+41.9350440,-084.2901710,0
26,093,743900,1,260937439001,Block Group 1,G5030,S,3224292,889250,+42.4619687,-083.8654613,0
26,093,743900,2,260937439002,Block Group 2,G5030,S,5858522,497312,+42.4464582,-083.8945187,0
26,093,744200,1,260937442001,Block Group 1,G5030,S,9780672,1550352,+42.5082268,-083.7069853,0
26,093,744200,2,260937442002,Block Group 2,G5030,S,18808793,1218108,+42.4914565,-083.7169445,0
26,125,140302,3,261251403023,Block Group 3,G5030,S,351866,0,+42.6820478,-083.2183699,0
26,091,060401,1,260910604011,Block Group 1,G5030,S,37424031,1564571,+42.0273563,-084.2878387,0
26,125,127100,3,261251271003,Block Group 3,G5030,S,7803877,403032,+42.7685793,-083.4044378,0
26,125,127300,2,261251273002,Block Group 2,G5030,S,905363,60042,+42.7071959,-083.4201884,0
26,125,190200,1,261251902001,Block Group 1,G5030,S,19029395,121061,+42.7741124,-083.1081846,0
26,125,190200,2,261251902002,Block Group 2,G5030,S,11720861,178681,+42.7215662,-083.1125294,0
26,091,060301,1,260910603011,Block Group 1,G5030,S,21887670,2460376,+42.0066551,-084.1433360,0
26,091,062000,2,260910620002,Block Group 2,G5030,S,96520097,220989,+41.7808885,-083.9345678,0
26,091,061500,2,260910615002,Block Group 2,G5030,S,651715,0,+41.9031493,-084.0557325,0
26,091,061301,4,260910613014,Block Group 4,G5030,S,270515,0,+41.8963648,-084.0253999,0
26,091,061302,1,260910613021,Block Group 1,G5030,S,279598,0,+41.9008877,-084.0310480,0
26,003,990000,0,260039900000,Block Group 0,G5030,S,0,10422358218,+47.0800765,-086.5641076,0
26,003,000200,2,260030002002,Block Group 2,G5030,S,226517240,95746577,+46.4557394,-086.7433593,0
26,003,000200,1,260030002001,Block Group 1,G5030,S,343782054,44849320,+46.4275260,-086.9937754,0
26,163,990200,0,261639902000,Block Group 0,G5030,S,0,17932869,+42.0548654,-083.1623136,0
26,091,060100,1,260910601001,Block Group 1,G5030,S,69424838,11701,+42.0588642,-083.8382504,0
26,091,060100,2,260910601002,Block Group 2,G5030,S,36199308,64265,+42.0050835,-083.8212598,0
26,031,960300,3,260319603003,Block Group 3,G5030,S,13798796,370751,+45.6090164,-084.4974286,0
26,091,060500,3,260910605003,Block Group 3,G5030,S,48795893,261295,+41.8380139,-084.1887260,0
26,091,060100,3,260910601003,Block Group 3,G5030,S,80430343,29256,+41.9665174,-083.8563260,0
26,091,060700,4,260910607004,Block Group 4,G5030,S,15029586,310649,+41.9737546,-083.9778048,0
26,091,062300,4,260910623004,Block Group 4,G5030,S,3954800,190970,+42.0078217,-083.9148599,0
26,091,060700,1,260910607001,Block Group 1,G5030,S,5370872,144147,+41.9565147,-083.9747050,0
26,091,060700,2,260910607002,Block Group 2,G5030,S,24804229,306359,+41.9367690,-083.9865320,0
26,125,190400,2,261251904002,Block Group 2,G5030,S,4122019,228405,+42.7887235,-083.1466631,0
26,099,240800,2,260992408002,Block Group 2,G5030,S,828433,0,+42.5723790,-082.9199671,0
26,099,247602,3,260992476023,Block Group 3,G5030,S,878776,0,+42.5516513,-082.8579024,0
26,099,240800,3,260992408003,Block Group 3,G5030,S,993466,0,+42.5811942,-082.9103942,0
26,003,000100,2,260030001002,Block Group 2,G5030,S,97625169,311080,+46.3739310,-086.5047718,0
26,003,000100,1,260030001001,Block Group 1,G5030,S,868693063,110196114,+46.5408709,-086.2090818,0
26,003,000300,2,260030003002,Block Group 2,G5030,S,452420630,16054943,+46.2261454,-086.7230700,0
26,003,000300,1,260030003001,Block Group 1,G5030,S,378816690,8138907,+46.2713492,-086.9937377,0
26,091,061200,1,260910612001,Block Group 1,G5030,S,43249687,169170,+41.8478392,-083.9305927,0
26,163,985300,1,261639853001,Block Group 1,G5030,S,1081125,403980,+42.3203926,-083.0701382,0
26,163,550100,3,261635501003,Block Group 3,G5030,S,242297,0,+42.3755006,-082.9337971,0
26,163,551600,3,261635516003,Block Group 3,G5030,S,323353,0,+42.4294692,-082.9314501,0
26,163,504300,1,261635043001,Block Group 1,G5030,S,336744,0,+42.4036016,-082.9774686,0
26,163,501200,1,261635012001,Block Group 1,G5030,S,440121,0,+42.4104936,-082.9507049,0
26,163,520400,1,261635204001,Block Group 1,G5030,S,409588,0,+42.3481560,-083.0675931,0
26,091,062200,1,260910622001,Block Group 1,G5030,S,9210612,22620,+41.8099640,-083.8548294,0
26,163,518000,2,261635180002,Block Group 2,G5030,S,488399,0,+42.3634923,-083.0591778,0
26,163,526400,1,261635264001,Block Group 1,G5030,S,227896,0,+42.3379930,-083.1288887,0
26,163,518500,2,261635185002,Block Group 2,G5030,S,389126,0,+42.3710735,-083.0331341,0
26,163,517100,1,261635171001,Block Group 1,G5030,S,280685,0,+42.3358286,-083.0330441,0
26,163,530200,3,261635302003,Block Group 3,G5030,S,183567,0,+42.4076209,-083.1295555,0
26,163,525600,2,261635256002,Block Group 2,G5030,S,491361,0,+42.3276663,-083.1095022,0
26,163,524300,1,261635243001,Block Group 1,G5030,S,242077,0,+42.3038727,-083.1244317,0
26,163,574100,4,261635741004,Block Group 4,G5030,S,378105,0,+42.3157192,-083.1891252,0
26,163,530500,3,261635305003,Block Group 3,G5030,S,220968,0,+42.3869107,-083.1348117,0
26,163,532700,2,261635327002,Block Group 2,G5030,S,170379,0,+42.3741013,-083.0959573,0
26,163,577700,2,261635777002,Block Group 2,G5030,S,365446,0,+42.2322424,-083.1714141,0
26,163,576500,4,261635765004,Block Group 4,G5030,S,243954,0,+42.2553082,-083.2011390,0
26,163,536900,3,261635369003,Block Group 3,G5030,S,402754,0,+42.4129122,-083.1732909,0
26,031,960100,2,260319601002,Block Group 2,G5030,S,159339495,19560107,+45.6460507,-084.6740661,0
26,031,960600,3,260319606003,Block Group 3,G5030,S,23931742,16423540,+45.4367177,-084.6966555,0
26,031,960400,2,260319604002,Block Group 2,G5030,S,91577462,2007925,+45.5623685,-084.3972374,0
26,031,960700,1,260319607001,Block Group 1,G5030,S,236859922,1646251,+45.4210590,-084.3936155,0
26,031,960700,3,260319607003,Block Group 3,G5030,S,42407694,672283,+45.3821849,-084.5994085,0
26,031,960800,1,260319608001,Block Group 1,G5030,S,323414899,3284100,+45.2934096,-084.4134014,0
26,091,062100,3,260910621003,Block Group 3,G5030,S,78939238,1477,+41.7605691,-083.8138404,0
26,091,060800,3,260910608003,Block Group 3,G5030,S,2179690,47383,+41.9983106,-083.9344711,0
26,091,062300,5,260910623005,Block Group 5,G5030,S,7235495,0,+42.0261575,-083.9250251,0
26,091,062200,2,260910622002,Block Group 2,G5030,S,2114110,127085,+41.8324754,-083.8762590,0
26,091,062300,3,260910623003,Block Group 3,G5030,S,578727,0,+42.0075154,-083.9459693,0
26,091,062400,3,260910624003,Block Group 3,G5030,S,29525821,51395,+42.0518361,-083.9624175,0
26,091,061200,2,260910612002,Block Group 2,G5030,S,45453609,345406,+41.8904457,-083.9514142,0
26,125,175100,2,261251751002,Block Group 2,G5030,S,415898,0,+42.4652851,-083.0917319,0
26,031,960800,3,260319608003,Block Group 3,G5030,S,233718328,3157246,+45.2448180,-084.5794693,0
26,125,175000,2,261251750002,Block Group 2,G5030,S,469794,0,+42.4710971,-083.1087826,0
26,125,175000,3,261251750003,Block Group 3,G5030,S,337450,0,+42.4719924,-083.1017800,0
26,125,175000,4,261251750004,Block Group 4,G5030,S,317294,0,+42.4748011,-083.1048076,0
26,125,175100,1,261251751001,Block Group 1,G5030,S,292425,0,+42.4654051,-083.0863841,0
26,125,175100,4,261251751004,Block Group 4,G5030,S,176250,0,+42.4664376,-083.0999186,0
26,163,506900,5,261635069005,Block Group 5,G5030,S,385020,0,+42.4370286,-083.0735212,0
26,125,175100,6,261251751006,Block Group 6,G5030,S,277321,0,+42.4645151,-083.1090769,0
26,035,000800,3,260350008003,Block Group 3,G5030,S,87769169,697922,+43.9636813,-084.6922914,0
26,035,000800,2,260350008002,Block Group 2,G5030,S,90577064,891190,+43.8616883,-084.6642339,0
26,031,960200,1,260319602001,Block Group 1,G5030,S,13980078,3435785,+45.6660131,-084.5138473,0
26,163,532300,1,261635323001,Block Group 1,G5030,S,676335,0,+42.3840376,-083.0891148,0
26,125,175200,1,261251752001,Block Group 1,G5030,S,295266,0,+42.4595008,-083.0874345,0
26,035,000900,1,260350009001,Block Group 1,G5030,S,27108493,1173649,+44.0515313,-084.7439113,0
26,035,001000,3,260350010003,Block Group 3,G5030,S,28991044,17482,+44.0847888,-084.8321109,0
26,035,001300,2,260350013002,Block Group 2,G5030,S,7449593,920439,+44.0180559,-084.7971601,0
26,163,553400,2,261635534002,Block Group 2,G5030,S,515216,0,+42.4068186,-083.1031744,0
26,163,542200,5,261635422005,Block Group 5,G5030,S,372708,0,+42.4047861,-083.2156652,0
26,163,542500,3,261635425003,Block Group 3,G5030,S,502136,0,+42.3955030,-083.2145640,0
26,163,541100,5,261635411005,Block Group 5,G5030,S,200358,0,+42.4171417,-083.2409879,0
26,163,539400,3,261635394003,Block Group 3,G5030,S,505269,0,+42.4280817,-083.1794837,0
26,163,565000,2,261635650002,Block Group 2,G5030,S,968240,0,+42.3010799,-083.4395705,0
26,163,565000,3,261635650003,Block Group 3,G5030,S,1071844,0,+42.3015612,-083.4320522,0
26,163,575500,1,261635755001,Block Group 1,G5030,S,440883,0,+42.2815132,-083.2232736,0
26,163,574000,4,261635740004,Block Group 4,G5030,S,314165,0,+42.3269893,-083.1821825,0
26,163,579800,2,261635798002,Block Group 2,G5030,S,263741,0,+42.2505294,-083.1421607,0
26,163,985900,1,261639859001,Block Group 1,G5030,S,622017,0,+42.3662339,-083.0526650,0
26,163,516700,2,261635167002,Block Group 2,G5030,S,223262,0,+42.3442292,-083.0226888,0
26,163,503100,1,261635031001,Block Group 1,G5030,S,449459,0,+42.4474737,-082.9750364,0
26,163,505200,2,261635052002,Block Group 2,G5030,S,353525,0,+42.4093613,-082.9994997,0
26,163,532200,2,261635322002,Block Group 2,G5030,S,465967,0,+42.3892062,-083.0916787,0
26,163,514100,3,261635141003,Block Group 3,G5030,S,527863,0,+42.3821285,-082.9839932,0
26,163,546600,3,261635466003,Block Group 3,G5030,S,320250,0,+42.3611049,-083.2384473,0
26,163,515300,3,261635153003,Block Group 3,G5030,S,337116,0,+42.3540407,-083.0028889,0
26,163,523200,1,261635232001,Block Group 1,G5030,S,411003,0,+42.3136235,-083.1061042,0
26,031,960200,3,260319602003,Block Group 3,G5030,S,1613160,0,+45.6425133,-084.4906879,0
26,125,175200,3,261251752003,Block Group 3,G5030,S,395388,0,+42.4502302,-083.0869815,0
26,125,175200,2,261251752002,Block Group 2,G5030,S,248224,0,+42.4552990,-083.0872180,0
26,125,175200,5,261251752005,Block Group 5,G5030,S,375757,0,+42.4515287,-083.0928533,0
26,125,190400,1,261251904001,Block Group 1,G5030,S,14478860,410656,+42.7803662,-083.1875257,0
26,059,050700,1,260590507001,Block Group 1,G5030,S,1440740,0,+41.9307387,-084.6388447,0
26,059,050600,1,260590506001,Block Group 1,G5030,S,37373137,40812,+41.9684863,-084.5280776,0
26,163,536100,4,261635361004,Block Group 4,G5030,S,286721,0,+42.4135108,-083.1428474,0
26,163,534600,3,261635346003,Block Group 3,G5030,S,358112,0,+42.3554517,-083.1402914,0
26,163,535000,3,261635350003,Block Group 3,G5030,S,324949,0,+42.3623211,-083.1702717,0
26,163,538500,7,261635385007,Block Group 7,G5030,S,322183,0,+42.4207236,-083.1489131,0
26,163,537000,2,261635370002,Block Group 2,G5030,S,358694,0,+42.4056435,-083.1819901,0
26,163,540300,5,261635403005,Block Group 5,G5030,S,392854,0,+42.4283584,-083.2132395,0
26,163,541000,3,261635410003,Block Group 3,G5030,S,465116,0,+42.4310814,-083.2513333,0
26,163,545200,4,261635452004,Block Group 4,G5030,S,422908,0,+42.3703402,-083.2074115,0
26,163,553200,2,261635532002,Block Group 2,G5030,S,458041,0,+42.4099319,-083.1141029,0
26,163,562900,2,261635629002,Block Group 2,G5030,S,973052,0,+42.3558943,-083.4374675,0
26,163,583300,2,261635833002,Block Group 2,G5030,S,682851,0,+42.2518712,-083.2646390,0
26,163,566500,2,261635665002,Block Group 2,G5030,S,954212,0,+42.2854395,-083.3887442,0
26,163,568200,3,261635682003,Block Group 3,G5030,S,844946,0,+42.3051116,-083.3933605,0
26,163,575100,3,261635751003,Block Group 3,G5030,S,487601,0,+42.2936203,-083.2665625,0
26,163,501000,3,261635010003,Block Group 3,G5030,S,270075,0,+42.4216675,-082.9587746,0
26,163,501400,4,261635014004,Block Group 4,G5030,S,443871,0,+42.4125854,-082.9403480,0
26,163,562600,3,261635626003,Block Group 3,G5030,S,793283,0,+42.3727998,-083.4720358,0
26,163,507400,4,261635074004,Block Group 4,G5030,S,220212,0,+42.4338984,-083.0901873,0
26,163,511300,1,261635113001,Block Group 1,G5030,S,316673,0,+42.4154923,-083.0470776,0
26,031,960400,3,260319604003,Block Group 3,G5030,S,20459038,23107018,+45.5266817,-084.4678146,0
26,031,960600,1,260319606001,Block Group 1,G5030,S,48422568,36751718,+45.5205297,-084.6513980,0
26,073,000500,3,260730005003,Block Group 3,G5030,S,95094,0,+43.5916557,-084.7790444,0
26,073,940200,1,260739402001,Block Group 1,G5030,S,86709665,241181,+43.7752347,-084.6619167,0
26,073,940100,1,260739401001,Block Group 1,G5030,S,60377340,1602550,+43.6765521,-084.9187287,0
26,073,000100,1,260730001001,Block Group 1,G5030,S,154732803,1072029,+43.7780327,-084.9788289,0
26,163,516000,1,261635160001,Block Group 1,G5030,S,483910,0,+42.3734739,-083.0049992,0
26,163,516000,3,261635160003,Block Group 3,G5030,S,358186,0,+42.3707402,-083.0110080,0
26,163,530900,3,261635309003,Block Group 3,G5030,S,440917,0,+42.3783726,-083.1259836,0
26,163,552100,4,261635521004,Block Group 4,G5030,S,263982,0,+42.3994833,-083.0721455,0
26,163,554500,2,261635545002,Block Group 2,G5030,S,853507,0,+42.4035287,-083.2822880,0
26,163,580900,1,261635809001,Block Group 1,G5030,S,846579,0,+42.1926976,-083.1682889,0
26,069,000200,1,260690002001,Block Group 1,G5030,S,95648148,5674134,+44.3698751,-083.4221956,0
26,069,000100,1,260690001001,Block Group 1,G5030,S,94661598,5448770,+44.4746176,-083.7848088,0
26,059,050500,3,260590505003,Block Group 3,G5030,S,26069810,261494,+41.9575885,-084.6215697,0
26,031,960300,4,260319603004,Block Group 4,G5030,S,18793047,1053913,+45.5797170,-084.4315660,0
26,163,521500,1,261635215001,Block Group 1,G5030,S,1064611,0,+42.3375924,-083.0730863,0
26,005,030702,2,260050307022,Block Group 2,G5030,S,94852446,7737477,+42.5515903,-085.9304668,0
26,035,000400,3,260350004003,Block Group 3,G5030,S,14244818,60264,+43.8360431,-084.8461095,0
26,035,000500,1,260350005001,Block Group 1,G5030,S,38419629,3824301,+43.8449045,-085.0395902,0
26,035,000600,1,260350006001,Block Group 1,G5030,S,12810745,59259,+43.8273202,-084.7986496,0
26,005,030800,3,260050308003,Block Group 3,G5030,S,7893554,1251508,+42.6453509,-086.2139656,0
26,163,584700,1,261635847001,Block Group 1,G5030,S,681128,0,+42.1946704,-083.2756574,0
26,163,588400,1,261635884001,Block Group 1,G5030,S,12329574,329565,+42.1966234,-083.4463958,0
26,163,597000,3,261635970003,Block Group 3,G5030,S,6952759,357835,+42.0990727,-083.2081098,0
26,073,000100,2,260730001002,Block Group 2,G5030,S,123450838,1182145,+43.7749075,-084.8193843,0
26,017,286500,1,260172865001,Block Group 1,G5030,S,2967841,790763,+43.6049714,-083.8687653,0
26,017,286200,4,260172862004,Block Group 4,G5030,S,16671961,12599998,+43.7775336,-083.9427352,0
26,017,285202,1,260172852021,Block Group 1,G5030,S,13708895,7427969,+43.6406530,-083.8317195,0
26,017,286600,3,260172866003,Block Group 3,G5030,S,768474,131230,+43.6005741,-083.8987251,0
26,163,557900,3,261635579003,Block Group 3,G5030,S,2589894,0,+42.3897355,-083.3829724,0
26,163,558200,4,261635582004,Block Group 4,G5030,S,858103,0,+42.3873828,-083.3274477,0
26,163,562900,3,261635629003,Block Group 3,G5030,S,1625962,0,+42.3554074,-083.4570814,0
26,163,559000,3,261635590003,Block Group 3,G5030,S,724556,0,+42.3565163,-083.3421886,0
26,031,960200,2,260319602002,Block Group 2,G5030,S,2585734,2182409,+45.6556327,-084.4774114,0
26,163,562400,4,261635624004,Block Group 4,G5030,S,1043091,0,+42.3646727,-083.4840224,0
26,163,564000,2,261635640002,Block Group 2,G5030,S,3046832,0,+42.3201371,-083.4361477,0
26,163,564900,1,261635649001,Block Group 1,G5030,S,4901130,37105,+42.2720372,-083.4556990,0
26,163,588100,2,261635881002,Block Group 2,G5030,S,7937873,0,+42.2555908,-083.5150156,0
26,163,566700,2,261635667002,Block Group 2,G5030,S,4365584,1444,+42.2708759,-083.4089817,0
26,163,585800,2,261635858002,Block Group 2,G5030,S,2236542,0,+42.2509053,-083.3918944,0
26,031,960300,2,260319603002,Block Group 2,G5030,S,12616473,528335,+45.6185891,-084.4475515,0
26,069,000300,3,260690003003,Block Group 3,G5030,S,5262659,2480097,+44.4894557,-083.3229244,0
26,069,000900,2,260690009002,Block Group 2,G5030,S,124877660,273720,+44.4138684,-083.7315727,0
26,069,000400,3,260690004003,Block Group 3,G5030,S,3514562,2985276,+44.4330766,-083.3296028,0
26,059,050200,2,260590502002,Block Group 2,G5030,S,78462127,703214,+42.0219588,-084.5212940,0
26,163,565100,2,261635651002,Block Group 2,G5030,S,3473542,0,+42.3232388,-083.4203318,0
26,163,566700,3,261635667003,Block Group 3,G5030,S,707831,0,+42.2704371,-083.3831691,0
26,163,566800,3,261635668003,Block Group 3,G5030,S,1003195,0,+42.2704297,-083.3704188,0
26,163,566900,4,261635669004,Block Group 4,G5030,S,713937,0,+42.2784867,-083.3581681,0
26,163,566900,3,261635669003,Block Group 3,G5030,S,493668,0,+42.2715548,-083.3522142,0
26,163,567400,1,261635674001,Block Group 1,G5030,S,747322,0,+42.3413069,-083.3764658,0
26,163,567900,3,261635679003,Block Group 3,G5030,S,1062140,0,+42.3193016,-083.3835684,0
26,163,570400,5,261635704005,Block Group 5,G5030,S,1217904,0,+42.2991805,-083.3225734,0
26,163,570900,3,261635709003,Block Group 3,G5030,S,649487,0,+42.2827737,-083.3071184,0
26,163,573800,4,261635738004,Block Group 4,G5030,S,489029,0,+42.3473287,-083.1927480,0
26,163,574800,5,261635748005,Block Group 5,G5030,S,498745,0,+42.3070887,-083.2747618,0
26,163,575000,4,261635750004,Block Group 4,G5030,S,487082,0,+42.3004822,-083.2546010,0
26,163,522300,2,261635223002,Block Group 2,G5030,S,975125,0,+42.3579237,-083.0989122,0
26,163,513700,3,261635137003,Block Group 3,G5030,S,559875,0,+42.3647441,-082.9493053,0
26,163,515900,1,261635159001,Block Group 1,G5030,S,614081,0,+42.3856258,-083.0136516,0
26,163,518900,1,261635189001,Block Group 1,G5030,S,1844170,0,+42.3526003,-083.0435176,0
26,163,523100,1,261635231001,Block Group 1,G5030,S,1475574,0,+42.3259510,-083.1023821,0
26,163,523400,1,261635234001,Block Group 1,G5030,S,539715,0,+42.3181884,-083.0900249,0
26,163,543100,2,261635431002,Block Group 2,G5030,S,443072,0,+42.4127585,-083.2233255,0
26,163,543000,2,261635430002,Block Group 2,G5030,S,399584,0,+42.4072901,-083.2225991,0
26,163,550500,2,261635505002,Block Group 2,G5030,S,574860,0,+42.3991408,-082.9119854,0
26,163,579300,1,261635793001,Block Group 1,G5030,S,1047826,0,+42.2713924,-083.1420878,0
26,163,524700,6,261635247006,Block Group 6,G5030,S,689817,0,+42.2786108,-083.1479871,0
26,163,526300,3,261635263003,Block Group 3,G5030,S,368955,0,+42.3408036,-083.1418926,0
26,163,545700,1,261635457001,Block Group 1,G5030,S,523760,0,+42.3331832,-083.2292190,0
26,163,550200,2,261635502002,Block Group 2,G5030,S,448180,0,+42.3788698,-082.9342705,0
26,073,940300,2,260739403002,Block Group 2,G5030,S,19535527,595662,+43.6152730,-084.7379235,0
26,163,550900,3,261635509003,Block Group 3,G5030,S,840713,362751,+42.4321558,-082.8781658,0
26,163,545400,1,261635454001,Block Group 1,G5030,S,1305825,0,+42.3543678,-083.2066361,0
26,073,000600,1,260730006001,Block Group 1,G5030,S,1072279,0,+43.5934663,-084.7558504,0
26,069,000400,1,260690004001,Block Group 1,G5030,S,4093238,303930,+44.4261371,-083.3373652,0
